DateTime,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_remainder,Voltage,Global_intensity,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2008-12-03,1933.2204213660243,138.90988920141788,1823.5227843771959,2686.6524580875634,9818.964933524352,17155.119119904914,249.63153314476878,5.389372183140578,4.823803204482677,7.172112772782332,3.2916826776909502,1.1548553783526778,0.13662837569583502
2008-12-03,1430.592563386138,221.00761943905493,1829.6963091410096,1906.2591729249168,9123.583917899916,10569.690546639506,245.385207422609,4.153533642618204,4.415173117189667,7.415518921714726,2.8852390982263665,0.8819915203897861,0.0
2008-12-03,1221.5948560957127,198.78854607016672,2049.684962402934,2207.6813345063188,6708.478605035708,10059.09523891408,241.3425886204186,3.7889576747022278,6.209058342962844,10.47869306384846,4.62170759205074,1.944416354272041,0.0
2008-12-03,1388.9308335932178,160.63351312281256,1555.1199843036247,2260.3578083690622,7766.446526239671,10873.25210932494,237.78274577976129,4.1144661109251475,7.533889837509991,8.182942641792947,4.3469570232036965,2.3335953811604058,0.11569529498169062
2008-12-04,1923.5734918948785,149.68282976320376,1902.924488158133,2591.665583848188,10230.381053364657,17534.42447028705,228.44787336180795,5.736237416184882,5.172529835308591,6.934648822543354,3.5564607394280703,1.186709164346774,0.1434480679057771
2008-12-05,1672.1393390758228,159.2581981578533,1675.3429319858913,2320.4410130926576,9485.059264578693,15013.221150587337,246.48257645679936,4.775036973432322,6.103117028357564,13.937257223883151,4.9540617894972225,1.0812646677920816,0.0
2008-12-05,1614.5773687331448,170.30492292142347,1925.4530537419084,2371.842735619515,7661.599542995598,14049.801130114234,238.71519857472683,4.502655114136753,4.630563730961194,9.087019958535928,3.4560417986126373,0.9876950735823474,0.0
2008-12-06,1746.240552835235,151.22655125827512,1623.5581409471647,2207.2697950789557,9094.943194801255,14510.264326875089,249.529435772515,4.930993516780827,5.846253809444113,13.40564109414006,4.793047160695641,1.1126095925502495,0.0
2008-12-06,1094.4286718908502,190.33401423134333,1436.6100948356175,1963.2134477886361,6412.869581856001,8584.095547435989,241.4868812681225,3.158821305949761,9.106759487233937,11.878819685063894,5.614253556273314,2.9168806806281706,0.0
2008-12-06,1984.5393607781546,167.16186972102884,1890.9048660065196,2809.6775599258463,9815.486288689972,17849.75458019362,240.42435862085637,5.687665318011885,4.804243221655012,10.518579542675731,3.2556997300836517,1.0486255701956275,0.0
2008-12-06,1212.246162563483,183.371340314058,2037.4404936857254,2066.940623409903,6125.334614239321,9975.454425513435,238.3862849827665,3.763462044925607,5.6601173373404,9.52187009349558,4.253148408604246,1.5305397967775405,0.0
2008-12-07,1094.2282425036701,174.67066246175227,1609.9867932363622,2128.6630078312114,6743.8937951751805,8728.889480520435,249.97736687070756,3.439679952017905,8.35355692578103,12.736592176786385,5.590302683635066,2.5624057237537183,0.0
2008-12-08,1599.9389641631635,167.61930809184088,1894.7918148672597,2326.845689365259,7868.064566115165,13075.938580837057,242.9582719755369,4.668227920663349,4.529924049023612,9.312397302772073,3.3258703043440323,1.039266552063396,0.0
2008-12-09,2014.3109720878226,143.170456445947,1923.7332969509264,2414.6052177750303,10413.191076601694,20173.360304389178,257.3871207332582,6.301485147980149,4.681190387697172,8.596083650110781,3.33391268429747,1.065447499339876,0.08233738685547919
2008-12-09,1643.6277212153811,156.9232948474457,1828.0620583875987,2699.983059225474,8703.340134051727,14373.406496000107,250.61123284536626,4.943802459468454,3.964229804809673,6.057777053240316,2.795396113130381,0.8776998053431897,0.1444856412962992
2008-12-09,1102.0956212867568,179.3806989388503,1513.1718656356434,1933.4537064656151,6141.057879738269,8363.65991438923,254.63407329625255,3.381922754993095,8.74908827637878,11.899051158018306,5.453014568690428,3.0034865316775083,0.0
2008-12-09,1645.2244854204894,175.3373115369755,1754.6250181932678,2296.7789849602896,9369.800377919715,13833.975713084355,235.81652197423915,4.8860121794440445,7.293946474378352,14.313017776287712,5.415100028476886,1.263161496785094,0.0
2008-12-09,1047.8397347042778,194.26315813682638,1397.9099216029213,1818.9742444468934,6492.884849709275,8491.841516112558,223.54418244713634,3.4585834663331667,9.422695921222422,12.147612355297895,5.765070192666509,2.903430855972983,0.0
2008-12-10,1246.334784941396,187.6548855213016,1936.218637969486,2183.1091520103746,6410.214845383413,9869.84246571442,245.1567655471558,3.5756952952490524,6.783047558836638,12.00797825538278,5.695881068749744,2.1756921219746954,0.0
2008-12-10,1632.8542770465363,200.09013214210856,1886.283741581274,2366.9671181986514,9607.46165227575,12310.40788777261,252.88984067743093,4.876731075878712,6.200784156466398,11.120519766973247,4.440583102348588,1.138592778606409,0.0
2008-12-10,1877.4171510852605,137.87875694556826,1836.1423344596599,2365.271408963162,9628.889427470342,18523.03767136486,238.0947484922623,5.21643573535627,5.814555174748627,12.288325285468483,4.117521759262952,1.3919408910578908,0.06921760829557203
2008-12-10,1381.203718580088,219.44952935326427,1881.7312082325375,1853.3575752432066,9730.844192441418,10698.510987282054,233.35706912552476,4.021909923428872,4.1986078219612315,6.320241636003548,2.4735779091870347,0.8564827254681342,0.0
2008-12-10,1908.5515092012347,151.25858472020388,1924.7366747856443,2647.439341163719,10474.621882687063,17665.913792461975,238.78539500879418,5.980868825388628,5.185892256334279,7.309366002749553,3.6979698597421407,1.2252499219837083,0.14044082005323097
2008-12-11,1465.0214437115296,211.50410341067328,1786.7607594115784,2019.102571389585,9287.62701512019,11064.858550663905,251.89602988891116,4.474918942054075,4.836636646615532,7.8819113817715,3.0554343814481117,0.9221920481612984,0.0
2008-12-11,1614.086587853748,170.22958077768263,2191.0596069420912,2211.8175043185124,8518.992783484266,13253.343422419486,236.86955980201,4.7363517678545035,4.675672055839384,9.097642196751618,3.6124143648603364,1.051788432668785,0.0
2008-12-11,1745.7169609794903,175.53021137173548,1756.0576144516276,2464.1043230207374,9540.69764978404,16541.13502232819,252.14866468444066,5.423747658972021,4.5669628497133115,9.826973932989684,3.379188933698141,1.1638448638039813,0.0
2008-12-11,2220.803078294069,182.83273356684526,1799.4628945515378,2807.7218144138546,9788.284137018487,21075.873659947276,235.26050057761987,6.4968444772966,5.295657972520836,11.62150957262107,3.689214047124506,1.3379725922499042,0.026105008832776857
2008-12-12,1020.9477426451824,211.36462716924495,1196.4499851656885,1353.4131913462734,6458.338940387679,7479.358063990287,240.4182961933055,2.9835766013343825,4.4266181695118565,5.929026485808053,2.0995663773559095,1.0465134967092613,0.0
2008-12-12,1688.58539236198,152.8090143969774,1597.2243520262,2138.6043288565747,9262.192293434186,14806.440283393273,243.9991674898495,4.806080765834238,6.429873683486177,13.531527967018022,4.495293159210428,1.0967285852562834,0.0
2008-12-12,1435.2512266188598,161.9995281207907,1639.249949906898,2486.1396122208257,7512.891056066918,12266.89596300903,252.59845433241725,4.403495715044942,5.767596704669017,6.844153712268186,3.692921031329902,1.692700617401189,0.13994470872002174
2008-12-13,1069.4437691771986,183.20651988779179,1134.1022762762807,1260.659786182802,6838.126734185701,8242.697554670456,232.39819034545494,3.398570106966345,4.723552459768885,7.172926818774686,2.434759632368473,1.350612905833747,0.0
2008-12-14,1582.0099673165237,159.52912952034748,2092.473136898018,2452.854834887727,7959.622172180337,13604.070071359141,242.6387288306779,4.3118028129222195,4.898814497831571,8.863968427100565,3.602480110933632,1.0636876009754246,0.0
2008-12-14,1141.7289644199102,186.60300224172613,1418.0433828081482,1924.028170701448,6283.070171273179,8754.580746120288,242.01614251371294,3.4530403216713768,8.935347853047348,11.525755998007577,5.017381288131227,2.7618971042658584,0.0
2008-12-14,1179.152085757152,181.58112945983893,1128.720038053121,1522.9212113094222,7198.978094637505,9770.205223974126,243.15772836335768,3.347070141111239,5.170285341868589,7.770265242371133,2.6174432710473763,1.4950877973844925,0.0
2008-12-14,1068.744779047091,184.64182135020997,1438.2738857439697,1960.671759215685,6371.5668879723935,8259.860943959535,254.58095854234475,3.5046873660227695,8.63129328768579,12.604122384985835,5.395406629757034,2.8621181009639423,0.0
2008-12-15,1634.4300699597618,178.78200631631864,1899.9553127422341,2342.1472071101543,7867.518763305926,13656.402528985607,229.5132295723697,4.845313373568752,4.675665244922034,9.025075218173443,3.5349411354225198,1.089942829904026,0.0
2008-12-15,2009.3689038324571,145.13404192634482,2016.7193070895275,2501.6661303212563,10204.70616335006,19710.59590485622,245.02495637657952,5.7913128062153625,5.13894361359054,8.36786465202712,3.4450130443482383,1.1072527502337604,0.10296510584273294
2008-12-15,2135.4675865239624,148.44245056436176,2212.7552734274104,2384.460561790479,10707.152169855792,21983.768712315392,246.2254835989841,6.270767098524801,5.068770090659972,9.577534849672691,3.491158776982079,1.1911575918821753,0.07137936716263114
2008-12-15,1425.4384566868812,184.38895683799663,2133.4932670966,2185.5709851053844,7773.432870037861,12465.75191243056,232.54701784151783,4.253655723693929,5.065331316728206,8.394863659104507,3.566083737260602,1.1488215766267065,0.0
2008-12-15,1900.1194638950437,148.56747328090307,1770.772023997632,2680.9521296150133,10632.273518945129,16700.66676235887,242.70471780368052,5.623074616653621,4.986938202795814,7.120118149964961,3.747405047420967,1.1726159496773723,0.14285198714709602
2008-12-15,1087.8988228179294,225.7012556885489,1438.8164575931953,1637.4335290727472,7716.350501449231,8383.422650064245,241.93400099923934,3.271244348566553,4.079458085674085,6.1238407317689,2.248520185007969,0.8687330796502045,0.0
2008-12-16,1773.1715699085707,150.94679798710658,1768.838548859138,2618.4500525405037,9583.242932621844,17366.789420334495,254.85536505806627,5.383998606358817,4.834842573886688,7.006202010224773,3.378448063942429,1.0509318167026078,0.1484182115312234
2008-12-16,2290.1127141897978,142.94925288373452,2133.9237272077057,2569.103041684445,10849.147903762307,22018.819188742666,258.67568985542573,6.567838979057379,4.731936555781357,9.249644203638427,3.205156709994444,1.3553226867034505,0.06806719953976757
2008-12-16,1985.091481946115,138.72235294331864,1798.4395669730557,2354.0333428031186,9534.459009019209,18138.591993611823,248.67597453161798,5.788808713610597,5.616038533284397,12.096890731557293,3.9199896062002146,1.4753923810818037,0.07376686492633175
2008-12-16,2015.5870075123069,168.55132829610366,1881.937789324541,2951.8987600943447,9597.249357526469,20514.85761458414,253.85897918067988,6.30842603507524,5.573798511672636,12.17461031254198,3.4559384195848746,0.9799435878838343,0.0018735421848312334
2008-12-17,1318.7531383517694,194.75148644174513,1958.9622359944876,2002.4302717940227,6818.470724091967,11479.449652676956,248.69997361238026,4.168890551075453,4.533590116763379,8.54116368253349,3.9701673280785816,1.2746161017498867,0.0
2008-12-18,1415.9266499523305,160.04553807607653,1464.366189581574,2485.06187100159,7941.8239288944,11238.617567633411,258.669893411817,4.083337552056283,7.388435214931645,7.702292500083149,4.0383574038533006,2.115829169068876,0.13429051885354676
2008-12-18,1033.0581999848896,213.2509400199711,1252.5691315367221,1528.4352653704639,6980.719209030013,7530.885885387082,248.467807477,3.040864736940461,4.226941151346672,5.669367562006395,2.0683931207502537,0.9214646978285064,0.0
2008-12-18,1252.8302561430244,183.03927900459172,1721.6661279365196,2038.1705600195578,6704.277454401572,8873.226052462187,235.79583533162136,3.400726363336285,8.426426873455942,12.578952869728841,5.320358370581673,2.559983390092122,0.0
2008-12-19,1193.205170604867,224.67742559148522,1528.7928180459146,1688.571602695196,8153.562278795624,8905.065008490199,243.68393130818416,3.5881167423280447,4.125680196423823,6.341681072724067,2.3963770869509555,0.9176133536578662,0.0
2008-12-19,2018.4245845965884,143.5889716717206,1944.922025051685,2433.4599402642907,10717.25107930066,19744.327497776536,241.108888513864,5.978772824080268,5.232381576822084,8.829927077488815,3.838968190296723,1.1654155120274412,0.09448090070456498
2008-12-20,1119.521291739875,183.93220199999604,1134.288817017235,1358.501749995954,6918.753386835814,8646.589982648513,249.58394474212002,3.3771504072178153,4.834953058349296,7.240745096621941,2.581127420123031,1.4528247972501054,0.0
2008-12-21,977.2477591990288,194.52517044844538,1131.2775675389248,1261.1983802362897,6314.622404318571,7387.5938352018575,246.93148109315095,2.91100895856639,4.306464068566356,6.232217506539559,2.245905715165501,1.1169517415654615,0.0
2008-12-21,1090.2732882384287,217.66790497720484,1377.074025317573,1472.4262333234014,6898.277238340798,8151.144236824201,263.52302568635304,3.1906993048353,4.076105419676491,6.094470263201723,2.075599252503072,0.9096625864211646,0.0
2008-12-21,2218.503831750125,152.57363731924113,2255.8332208541265,2486.8045628938253,11123.867413123158,21271.828338531206,239.11217102926454,6.445438910428184,5.255868793408679,9.794932383739466,3.4785308342842822,1.151569975594956,0.07301908647759357
2008-12-21,2064.626333325313,174.48971437918698,1990.9089012377422,2884.0603074663363,10407.683489170511,19537.0258357178,248.23963604353855,5.942877213876246,4.979520968653885,11.742242693312061,3.3601202869668967,1.0163708952776862,0.0
2008-12-22,1097.8706609965761,194.03256327482302,1485.9827529540676,2019.7254230621816,6126.686567575679,8232.055908512857,242.9102721526868,3.2830728506808042,8.953901999368366,12.045389755161871,5.514680670109272,2.9136000578667596,0.0
2008-12-22,965.3066535523145,191.49649888023407,1072.1641859136625,1233.6051169037396,6018.860155573541,7302.241651127603,261.58423502394686,2.9149091752388028,4.262167808696037,6.0824097338974354,2.1705280279084898,1.1104349341122337,0.0
2008-12-22,1604.3459537270494,171.1026171041991,1988.068699842404,2306.6847434183824,8331.10642395286,14191.893516346994,244.12234695164113,4.692479657417215,4.70196346707995,9.612190870076075,3.3403132886707945,1.0559230553228556,0.0
2008-12-22,1267.1837560070949,188.18698101760708,2048.1583991196976,1988.864099479055,7061.702875655482,11590.871036715629,253.85090009580242,4.203788465152025,4.760648860349753,8.343602337087876,3.9791985629728313,1.213603781303889,0.0
2008-12-22,2135.8133907958522,142.29872809077386,1866.1449795852445,2434.563944177138,9562.772991995895,20197.54685147906,254.8273044723108,6.023708518945069,5.312287052279847,10.529810216955052,3.6684502465755253,1.5067345859627044,0.07018506985926279
2008-12-23,1428.4008651695667,222.4659619128336,1803.4567281368,1909.4758505667699,9475.074917108426,10176.370446017667,246.96386990416215,3.973106635176789,4.369434324506685,6.47714853645344,2.556338487949611,0.8601218542591041,0.0
2008-12-23,1248.8443965307615,185.0491351887814,1077.2050701515313,1407.1817626780248,6693.643743123432,9714.027303428706,235.9507327816793,3.63077014512593,5.306267786264892,8.76749322992951,3.0584805045711145,1.5725567207869766,0.009202381929945805
2008-12-23,1333.8431982604923,225.25003353052475,1793.5294444112437,1856.258947809808,8788.751812831773,9675.728802765258,254.47241738809305,4.233069451147282,4.359404198442668,6.4118917682885295,2.463459333092839,0.8293358671934349,0.0
2008-12-24,1121.0767243205844,185.4348198449533,1440.2011496057892,2002.942770303406,6439.530591967359,8688.756264233614,237.4976255119537,3.444771247970198,9.064570447226886,11.445475734581947,5.408394190706585,2.8143173489720614,0.0
2008-12-24,986.9953147981131,213.82719778539467,1291.288942451998,1501.4667206489157,6342.63301645949,7426.729975329828,252.29212651817102,2.9925115240495685,4.337246332183614,5.952029458793588,2.105151204850322,1.0192069624376043,0.0
2008-12-25,1973.9283523204185,185.339701679641,1965.9564539847984,2709.032804303563,10442.27376440025,19806.381247825506,255.49929119349397,6.485199243799455,5.358509031773491,12.16199363065307,3.3414311642966923,0.9759639677085981,0.0
2008-12-25,1979.7046195045034,131.24507282081274,1879.6719743596216,2378.880876646389,9781.445407092391,20385.374405180926,239.4622004678573,5.843092084951862,5.013969036932102,10.424120219662882,3.4085575807757285,1.4245868974206726,0.07191168818939438
2008-12-25,1622.7577781568468,186.389273752508,2057.98002173562,2189.98115343577,8241.141770092925,14089.329341626297,252.7475173395982,4.6267555945819865,4.5933483082947575,8.831642220060937,3.660055136876564,1.06618591039326,0.0
2008-12-26,1314.0935057848142,186.271314000436,1911.0743557131009,2033.4141007706728,6646.020956281449,11244.772114059413,251.18596958912164,4.011997888326939,4.962009479529317,9.03330540398186,4.355562557810838,1.3527960356080455,0.0
2008-12-26,1367.8463016025873,172.44683726857966,1586.3322119072332,2419.1858272234567,7650.052650832756,11091.124525523512,241.32896642599047,4.044139570007319,7.897466860581785,8.397629382758623,4.1426574433663985,2.3898500415581485,0.10568301226632305
2008-12-26,1006.2033625276019,185.48269466674267,1158.5905528025633,1307.8290238848008,6683.388201160273,8359.222993214617,257.0781206116911,3.282521914757877,4.635245096154447,6.917399813252966,2.4748268897102594,1.2624059168514603,0.0
2008-12-26,1001.4415708477031,200.41302507941538,1128.9794454516687,1174.4286552831702,6380.940815277396,7701.49231228307,254.36300546574336,3.0277206414758013,4.371752328881351,6.169002202119143,2.2758645454050312,1.1447831965091946,0.0
2008-12-27,1946.327351836151,135.76654045820482,1928.9486896711453,2353.820476115076,9681.565035899728,17716.021349771327,240.06696491064662,5.707077228532297,5.650460260445084,12.211878896163855,4.2007667053042566,1.4218944393105493,0.07394243021185953
2008-12-27,1314.1865744834347,185.21155845759034,2188.067378328762,2110.564346050905,6718.516671694869,10113.97676146692,232.65608551007918,4.035194399103705,6.1332443021339795,10.354452509971928,4.633621492751284,1.7198507073279123,0.0
2008-12-27,1106.8803169914709,197.53412590872836,1482.1855033797608,2053.198622926681,6502.7096577161265,8896.15517245615,246.67876603316262,3.3805072191833543,8.721224265913365,12.082069176293482,5.653992427653176,2.9686296268143044,0.0
2008-12-27,1616.1343021255277,184.1601736799237,2166.8228049633817,2279.1025257945093,7876.899028321009,13547.771363372492,247.4944776442879,4.715394430788794,4.904987966739019,9.352897301096224,3.5192939045672835,1.1119311097255196,0.0
2008-12-28,1877.6842817247968,150.17313874613447,1893.1238737396006,2665.0835897516326,10449.812429224885,18822.293845036333,237.2752445484455,5.686894970300667,5.096173556611452,7.250240147287744,3.7998468375605885,1.2381393107946193,0.1415350523460531
2008-12-29,1343.2352673341684,169.76039763539237,1382.507181920997,1700.2025636033356,7908.780196144173,12424.23293762237,251.21052051441194,4.314464480616113,5.284744468610515,9.150537599621877,3.1375274628243024,1.3677141290206438,0.05593348178204548
2008-12-29,1751.6617843427214,158.2319746526303,1765.9691017051662,2309.3664285389987,9489.334649482184,15180.10769693667,253.41145957081258,4.849034183254243,6.115753053486679,14.291381609347923,4.901748303255165,1.1435921764982295,0.0
2008-12-29,1825.337077691371,139.42099524188833,1934.973048173477,2223.7085766174473,9374.136992535181,17336.121950215842,232.94136967123708,5.757869725385088,5.501035144696769,12.293846260522912,4.129023740023578,1.4463036218899201,0.06964324915998503
2008-12-30,959.5470980918564,214.94968397746567,1111.4877527353967,1279.5569619950857,6707.451085972564,7447.477399512141,245.55531156936937,3.000638240005738,4.271925396327353,6.130540949640607,2.1418451455869776,1.099098052807579,0.0
2008-12-30,2188.4320949711537,156.1032678457089,2214.6771178112813,2596.0036294711385,10941.112637232165,21631.080328763124,240.60539689257124,6.908435235047925,4.866402028984186,9.308122952084304,3.360393245551668,1.1890518333171536,0.07136274198083481
2008-12-30,1028.0001707191154,205.7998516601052,1071.7684437564797,1210.5781785857748,6328.222656227425,7655.857644393089,246.51579924120665,2.763768517399757,4.459806666875484,5.910172297534414,2.185358427238196,1.1701798632820724,0.0
2008-12-31,1618.5732396197716,177.3396654619462,1735.0560064271604,2264.074157886876,9126.424591288343,14088.241805597036,258.3152940416075,4.802316321663357,7.14534002714174,13.928363765212978,5.322119853731217,1.2493775380337224,0.0
2008-12-31,2138.0701189246215,182.41593217311532,2044.547797831797,2957.311856527063,11152.487467732795,18231.415845554842,250.15310101560067,6.416618106202253,4.846181899857119,12.16851312857686,3.1991242131796014,1.0153944588647361,0.0
2008-12-31,1036.7418366922498,202.4083346718882,1380.065683069612,1331.9397490230026,7106.252025359692,7588.1255459408985,240.0244316127954,3.0476533328491273,4.360788814344026,5.8582570845742685,2.049139526512914,0.9768623625672368,0.0
2008-12-31,1177.9790365766623,185.30197159452527,1198.6374434228828,1494.4142657646498,7205.481972769166,10347.723928895466,254.53669191410987,3.5166007367717915,5.343460621547415,8.352462062718864,2.89523861268407,1.6508605718473357,0.0
2009-01-01,2195.9471827860284,147.5634915588126,2173.6269134305317,2551.3055859374804,11517.294496030247,21194.428934203723,254.97489038467822,6.55595427184012,4.8653968787416115,9.53975097445583,3.413799787234098,1.1892384955569144,0.07315218357525208
2009-01-01,1642.4364352811754,161.8403108777838,1688.285414435988,2582.9505037884446,9030.032520467716,13846.775957406853,245.62290471884998,4.899972717424603,4.733020024307576,5.969277905619291,2.748456382667652,1.0606400817288666,0.14251293522499725
2009-01-01,1901.5133938544975,149.83630454956784,1840.6536348731422,2316.529821496997,9853.828070716987,17168.31517790423,252.0375012537498,5.811115515780615,6.114696125323836,13.09425120208593,4.501591909899174,1.221715800678559,0.02484837757347444
2009-01-01,1993.9642931378442,141.16325126314018,1782.768653663719,2357.5064884476824,9913.112784608744,18009.266894948272,247.5857946919177,5.4520787650553055,5.913363734819209,12.825643543970624,4.209959433709941,1.44289761911283,0.07246963185810561
2009-01-02,1843.3787573235636,150.79836680558347,1812.0567515167736,2401.6481253858324,9485.272328109266,16663.183290609835,252.27231078243486,5.324185141765235,6.164721222943512,13.089905824183518,4.477370235454916,1.1596169940633054,0.02010601212256965
2009-01-02,2129.740927797906,144.06280309237357,1977.4441540020173,2483.508690920532,10560.68447096817,19514.77323286296,252.47802782875246,6.180702058202144,4.9134091882181945,9.330902284417755,3.5863866468624948,1.1482221140231164,0.08706679092978076
2009-01-02,1287.4570277004555,179.60351654358644,1220.6029890346895,1656.9928288109784,7445.852767322201,10432.95789904322,244.24208660334995,3.684979767386125,5.231096020112883,8.834119253804666,3.1314051566920464,1.5151022591451049,0.022651683997023737
2009-01-02,1834.504040893547,152.66095839996927,1757.5023054165588,2757.2045029705278,9873.008411888608,16037.788204837027,242.14962464780544,5.376066553187131,4.435924659402,6.563336407774131,3.312758401456084,1.047804076084137,0.13486476191843863
2009-01-03,1741.8406279927817,155.88547334536017,1917.4391400174345,2425.6297476929967,9875.4211873476,16472.5700106702,254.06049226463614,5.196084011948212,5.86589915662516,13.008239521442611,4.440811683511692,1.099225953167655,0.01350471363484391
2009-01-03,2272.070033905589,149.7730171691101,2213.7201860918176,2428.8332974656837,10744.668967706737,21795.19320741348,255.05272384585268,6.813539203979748,5.092807839432938,9.522162497818675,3.432929438459423,1.1512048918864854,0.07234520246179331
2009-01-03,1926.3678555695276,138.8116908900911,1871.4155458497614,2512.645767458137,9301.37250700251,19859.80015884134,248.94159436818333,5.738893927300505,5.520112367301435,11.656593377269958,4.05039825468938,1.451241649673956,0.06877835808119225
2009-01-03,1143.2295776102274,197.46693240113592,1464.0276266083001,1916.1490782418086,6426.152292553022,9282.357406892233,260.16744047445263,3.649000178268123,9.112726944250339,11.367831576388438,5.015485253450144,2.7360244019832787,0.0
2009-01-03,1823.9223470210525,149.93020989115072,1869.4352450934673,2498.77356389711,9800.5876942946,17638.743126441692,242.7230846062265,5.35443832291848,5.895189136153021,13.37657858965172,4.119132320864006,1.1928823949915695,0.024221834260425557
2009-01-03,1540.8451744318384,207.31024261528026,1929.8420551482584,2102.3611766863046,10085.825960383794,11418.047152440098,243.31044869446805,4.660418012759966,5.208510080521452,8.909832641271315,3.2354881828317508,0.9598121894541459,0.0
2009-01-04,1934.5926746423393,142.3190284129268,1907.2150817316756,2263.9638423167007,9569.692814112675,17286.051579821986,254.40685515023227,5.773283011316348,5.744801103966178,12.594766553302359,3.9785745370136603,1.4848820632329192,0.06843994899474443
2009-01-04,1726.7183852246326,159.5820212162097,1789.4742980187625,2724.751618569963,9096.25434576918,15532.785046244044,242.84887642575998,5.153582801302535,4.176611885009498,6.042735534442588,2.8229577810302438,0.9189076929670128,0.14063972088921214
2009-01-05,1657.7883176111984,206.023068273816,2017.453109798443,2293.8833116119094,9967.129535645628,12505.953087151838,262.5538094498649,4.8757646471575455,5.657678589597442,10.106467738533091,3.802723005232622,0.9473942491445628,0.0
2009-01-05,1828.8455615318696,149.43749344793332,1738.633466047585,2763.704085050651,10695.703298029908,17616.82478495951,247.53050067060963,5.531490973871843,4.999966603873007,7.0391832769523655,3.4283012404691506,1.1051433081340662,0.14311887908620624
2009-01-05,1081.0965172869376,208.18080512180805,1354.167859587519,1467.4742689190898,7105.084718593825,7817.2498917331595,249.11566368630935,3.2000234875542746,4.189307120536366,6.15347835295293,2.1561301379268025,0.8893663350562119,0.0
2009-01-05,1487.595436614809,184.6420120970655,1867.5931250064161,2247.693998972208,8196.970439315068,13621.111364152377,237.9311021206116,4.6487906482819055,4.763521052559983,9.689273806409423,3.5181796062916444,1.0505314013863678,0.0
2009-01-06,1899.211227180636,136.3786365319453,1878.6771878366026,2312.72255754891,9584.568702616292,17557.978913712857,246.574440254629,5.397634506004045,5.846598353767949,13.30325386569804,4.306022596131901,1.2624846759603325,0.04276395938497899
2009-01-06,1633.6865969291407,193.65623557277186,1912.156797435705,2439.6860637445166,10076.732793616446,13979.692798029018,247.20336346506534,4.988248687197775,7.64794424512272,14.005423429529667,5.331895657887497,1.3417534200718468,0.0
2009-01-06,2182.9580981845256,180.10712675806968,2090.1400509315527,2795.7453281896533,9986.268590689422,18590.234332438868,258.43946668550336,6.276131736356334,5.207296527670677,11.709082629018875,3.3513145144652037,1.0308896188500842,0.0
2009-01-06,2043.6318296920217,177.28220126348205,2047.781027713393,2858.88369095628,10226.134414487566,18412.745722488133,255.48545296994254,6.1296509405966555,5.611679746807902,11.562996697129096,3.196363296768386,0.9989511229405152,0.0
2009-01-07,1509.8710245293582,170.2487472846246,1651.2848841490838,2535.981344088825,8157.39660934937,12495.589956108492,257.83768685820627,4.552814917944225,6.561507238572007,7.204586691574402,3.66077400929685,1.645513969238375,0.1475288166119139
2009-01-07,1419.3459134441898,177.6087387215524,1866.7824934621356,2338.549101519195,7547.990110456697,14138.832939012196,267.22362522606755,4.627796182466094,4.642986000385383,9.230040093148624,3.5537505388486545,1.062166551821626,0.0
2009-01-07,2202.8369637164724,144.83901035875414,2216.921100405364,2486.3292142663718,11596.218175687296,20860.513311377377,258.52995773953484,6.555693784687196,4.928796772335483,9.231146290223235,3.802132945682941,1.149939893680249,0.07376851498136355
2009-01-07,1624.9341944512378,202.50241767108088,1969.0929037862008,2338.741307600946,10007.395218996895,14213.264357113423,244.66953667698584,4.851360340618096,7.483818080594707,13.429265359361645,5.49874926235527,1.2508639894340141,0.0
2009-01-08,1714.655857678154,172.47922494052412,1737.9576451694204,2320.8875050206443,9391.681610955047,14971.610669132817,251.4609112726019,5.034667564443238,6.545654116381292,13.875431686719292,5.221461480551603,1.1857372923763778,0.0
2009-01-08,1337.320132330892,180.38066881909035,1550.9200969646583,2517.3932563059543,7329.879676517853,10899.597278487947,244.86682490742976,4.069132759122338,8.30001953447952,9.384909971877518,4.602957236659299,2.5310990946471157,0.07810155663852147
2009-01-08,1146.8677442095386,188.72126237735026,1612.507077489017,1946.4899762669058,6184.657289256281,8975.74389114429,245.47370745057887,3.385834539954878,9.597795232867078,12.733688665085289,5.5535560624841604,2.998802340137279,0.0
2009-01-09,1685.3714529296135,194.1404605441604,1815.0188534624149,2270.5478561334794,9387.747035732156,12691.60918256994,253.27359884748134,5.001819521651379,6.64936017243139,12.085252060140212,5.0840251358360184,1.181648187459292,0.0
2009-01-09,992.7127522041114,196.24834539183786,1144.7307779519801,1304.224518768011,6731.833466478808,7639.757916358209,252.08287026699696,2.904173269144424,4.366391791424451,6.328212789512239,2.0764581847250896,1.1326479370178755,0.0
2009-01-09,1726.679393501498,171.13324868748964,1766.0661940290329,2282.6136297124667,9539.15729143938,14516.413389849298,253.50459860616755,4.99082307892593,6.8207343250817285,14.036026472573012,5.159618529671204,1.187024791488409,0.0
2009-01-09,1851.8827965805722,152.37508526352482,1768.9260245172304,2905.899689420448,9627.384722853683,16736.000228088076,240.705868027936,5.561803977794082,4.813328699093221,7.179378984771902,3.419738634114733,1.1010073337922546,0.14133791988756436
